reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e85abc2d-5d25-403d-98ca-41fc58ec00f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GAJELAS GUA UDH BUAT AKUN MAKE NOMER TELEPON BISA GUA BUAT LAGI TRS MAKE EMAIL LAH BISA TRS DI SURUH VERIF HARUS MKE NOMER LAH NOMER NYA KAN DC KE DUA GUA YA GABISA GAJELAS MALAH HARUS HUBUNGIN UDH GUA DELET PDHL AKUN YG MAKE NOMER DONGO DONGOO NYESEL DULU BIKIN LEWAT NOMER,1,0,329.13 - Stable,2026-05-21 10:56:26,"Akun Discord hanya bisa memakai satu nomor telepon. Jika nomor Anda terhubung ke akun lain, Anda perlu menghapusnya dari akun lama sebelum dipakai lagi. Panduan lengkap bisa dilihat di: https://support.discord.com/hc/id/articles/4413460214807",2026-05-21 11:23:26,329.13 - Stable
7db93dc2-6881-49c9-9b7c-1bf6c646cdd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi wajib buat gamer sih, buat ngobrol dan sebagainya",5,0,329.13 - Stable,2026-05-21 10:39:58,,,329.13 - Stable
c4c88b49-efe7-43c1-adbe-e07290cf8535,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,329.13 - Stable,2026-05-21 10:31:19,,,329.13 - Stable
5926b7c9-32a7-49dc-80d9-8da2a58676f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat bagus, sperti wa tapi berbeda",5,0,328.10 - Stable,2026-05-21 09:59:01,,,328.10 - Stable
d5a61e81-e695-40d1-85aa-d5ed3975582f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I hate the ""ARE YOU HUMAN"" thing please remove it?",1,0,,2026-05-21 09:34:34,"Thanks for your feedback about the 'ARE YOU HUMAN' verification. This step helps keep accounts secure. If you have trouble with it, please reach out at dis.gd/contact for personalized support.",2026-05-21 10:03:28,
e2b6db7b-971b-49ad-8f2e-6dc2079c7fd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,4,0,323.12 - Stable,2026-05-21 09:07:35,,,323.12 - Stable
2d7c1598-a081-4a55-a186-c47d756df635,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di perbaiki masa mau registrasi karena belum pernah main discord disusahkan dengan verifikasi bukan robot yang susah ditekan mana dicoba registrasi di chrome lama lagi nunggu vefikasi bukan robotnya,1,1,329.13 - Stable,2026-05-21 09:00:20,"Untuk verifikasi akun Discord, pastikan nomor HP belum terdaftar di akun lain dan gunakan browser terbaru. Jika captcha sulit ditekan, coba refresh halaman atau gunakan perangkat lain. Info lebih lanjut: dis.gd/contact",2026-05-21 09:29:26,329.13 - Stable
f97a8a4a-b136-48cd-84a0-0c46d8f58406,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ga bisa record suara,3,0,329.13 - Stable,2026-05-21 08:56:27,"Pastikan Discord sudah di-update, cek pengaturan suara di User Settings - Voice, dan pastikan mode Input sudah benar (Voice Activity atau Push to Talk). Coba juga restart HP dan reinstall aplikasi. Info lebih lanjut: dis.gd/mobile-voice-help",2026-05-21 09:23:25,329.13 - Stable
286652ac-ed2a-4d68-b0a9-e6d31adbb9cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Obrolan Grup Itu Menyenangkan aplikasi ini dirancang untuk bermain game dan cocok untuk bersantai bersama teman atau membentuk komunitas. saya juga bisa kustomisasi ruang pribadi dan ajak teman-teman untuk mengobrol sambil bermain game favorit, atau sekadar kumpul-kumpul.",5,2,329.13 - Stable,2026-05-21 08:02:05,,,329.13 - Stable
bfaef673-131c-477d-bbe1-379dfb85035d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya kenapa gak ada suaranya pas lagi nobar film tolong di perbaiki,1,1,329.13 - Stable,2026-05-21 07:28:06,Coba uninstall update Android System WebView untuk mengatasi masalah suara saat nobar. Pastikan aplikasi dan OS sudah diperbarui. Info lebih lanjut di dis.gd/mobile-voice-help. Terima kasih atas masukannya!,2026-05-21 07:57:30,329.13 - Stable
aaf619ca-0c26-40ad-8dc4-c2fca6973dd7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please provide Indonesian language on discord!!!!!!!,2,0,328.10 - Stable,2026-05-21 07:20:38,Terima kasih atas saran Anda! Kami terus menambah dukungan bahasa baru. Silakan kirim masukan di dis.gd/feedback agar tim kami dapat mempertimbangkan bahasa Indonesia di masa depan.,2026-05-21 07:49:24,328.10 - Stable
03e97175-d285-4551-99e8-437987528e80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tidak ramah bagi hp ram kecil,karna saat voice dengan teman lalu bermain game contohnya Minecraft,itu tiba tiba voice mati sendiri dan membisu jadinya harus keluar dan ngidupin voice lagi mana lama lagi masuk ke game nya pas udah masuk eh malah mati lagi, meskipun di akalin pake layar mengambang tetep kaya gitu",3,3,329.13 - Stable,2026-05-21 04:42:21,"Untuk masalah voice yang mati saat main game di HP RAM kecil, coba update aplikasi Discord, matikan mode hemat baterai, dan pastikan izin mikrofon aktif. Jika masih bermasalah, restart HP dan reinstall Discord. Info lengkap: dis.gd/mobile-voice-help",2026-05-21 05:13:24,329.13 - Stable
40ed9f2e-449a-4bba-a550-eddff262b951,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sering tiba tiba ngelag padahal jaringan lancar lancar aja, kayak tiba tiba freeze padahal jaringan bagus , langsung close buka apk lain ga kenapa napa",2,0,329.13 - Stable,2026-05-21 04:19:24,"Coba restart perangkat, update OS dan aplikasi Discord, bersihkan cache, reinstall, cek penyimpanan, dan matikan auto-play GIF/emojis. Untuk panduan lebih lanjut, kunjungi dis.gd/mobile-voice-help. Semoga membantu!",2026-05-21 04:49:37,329.13 - Stable
323e7ac4-46f2-403f-b5f1-d18738afc541,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pls lah gw kagak bisa login mulu ini bug atau apa dah gk jelas banget. gua udah masuk email yang bener tapi di anggap salah mulu, gua udah bikin email baru juga sama aja salah, cape ah malas 👎👎",1,0,,2026-05-21 04:05:46,"Coba pastikan email yang dimasukkan benar dan belum pernah dipakai di akun Discord lain. Jika masih gagal, coba reset password di halaman login. Jika tetap tidak bisa, silakan hubungi tim kami di dis.gd/contact untuk bantuan lebih lanjut.",2026-05-21 04:31:26,
84059165-3177-4a03-94f8-09bb237eda6f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong lah di permudah proses loginnya ruwet banget loh dikira robot terus,1,0,,2026-05-21 03:44:13,"Untuk proses login, pastikan email/nomor HP sudah diverifikasi dan gunakan aplikasi Discord versi terbaru. Jika masih dianggap robot, ikuti petunjuk verifikasi yang muncul. Info lebih lanjut: dis.gd/contact",2026-05-21 04:13:35,
c5053228-2b97-4f19-8c04-517bfaa3100a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi jelas,5,0,329.13 - Stable,2026-05-21 03:40:33,"Terima kasih atas ulasannya! Jika ada masalah atau pertanyaan tentang aplikasi, silakan kunjungi dis.gd/contact untuk bantuan lebih lanjut. Kami ingin memastikan pengalaman Anda di Discord lebih baik.",2026-05-20 03:37:28,329.13 - Stable
f2d95373-2ef6-478b-9147-45a10877955d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add Indonesian language because most of the Discord users are Indonesian.,4,0,328.10 - Stable,2026-05-21 00:28:07,,,328.10 - Stable
7d4a23bc-06fe-4b8b-af90-1b24fc7474bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,-1 bintang karna main ml jadi ngelag tapi yang lainya boleh lah👏,4,0,327.12 - Stable,2026-05-21 00:00:36,,,327.12 - Stable
1d9398b7-b5b4-4050-bf00-3093dc266f8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong segera perbaiki bug nya, karena ketika share screen tidak ada suaranya. jika tidak ada suaranya bagaimana mau nonton bersama? padahal sebelum update baik baik saja.",2,4,329.13 - Stable,2026-05-20 19:04:30,"Terima kasih atas laporannya! Untuk masalah suara saat share screen, coba uninstall update Android System WebView (Settings - Apps - Android System WebView - Uninstall updates). Info lebih lanjut: dis.gd/mobile-voice-help",2026-05-20 19:31:31,329.13 - Stable
ac3c5c06-7335-4de0-93db-ef621c87c4a2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menurut saya bagus bagus aja sih.,4,0,328.10 - Stable,2026-05-20 16:30:14,,,328.10 - Stable
a4ad4092-85af-47d6-b484-7da03af55c28,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini kenapa sekarang kalo share screen ga ada suaranya ya, padahal dulu ada loh suaranya, kan gua dw discord tujuannya buat komunikasi dan quality time sama temen temen, malah terbatas gini, kenapa malah downgrade gini dah, padahal dulu udah bagus.",1,7,329.13 - Stable,2026-05-20 16:12:17,"Ada bug di Android yang mempengaruhi audio saat share screen. Coba uninstall update Android System WebView sebagai solusi sementara. Untuk panduan lebih lanjut, kunjungi dis.gd/mobile-voice-help. Kami terus berupaya memperbaiki fitur ini agar makin optimal.",2026-05-20 16:41:32,329.13 - Stable
3d0563f7-1802-445a-bb04-7ba38ece6500,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sebenarnya discord itu mantep banget bintang 5, dari dulu senang banget pakenya, cuma sayang, sekarang gatau itu bug, atau mmg belum fix, atau mmg udah kebijakan baru, sharescreen lewat HP udah gak ada suara lagi, tolong diperbaiki karna salah satu alasan orang pake discord ya dari dulu discord beda dari apk lain, bisa sharescreen lama dari device apapun dan gak seberat apk lainnya, tapi kalau jadi gini, takutnya orang orang jadi pada malas pakek discord lagi",3,4,329.13 - Stable,2026-05-20 16:06:43,"Terima kasih atas masukannya! Untuk masalah suara saat screenshare di Android, coba uninstall update Android System WebView. Panduan lebih lanjut bisa dilihat di dis.gd/mobile-voice-help. Kami terus berupaya meningkatkan pengalaman Anda!",2026-05-20 16:37:37,329.13 - Stable
1dd6e062-dbb6-49ae-ad25-882fd640ff4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I request that the Discord app for live streaming be fixed because when live streaming no sound can be heard by other people watching the live streaming and also fix the issue where live streaming sometimes lags or breaks for Android and PC users.,1,10,329.13 - Stable,2026-05-20 12:05:54,"Coba reinstall aplikasi dan restart perangkat Anda. Jika masalah masih berlanjut, ikuti langkah-langkah di artikel ini: https://support.discord.com/hc/en-us/articles/13148417007767",2024-09-20 13:03:27,329.13 - Stable
b838b674-09fa-4ddf-93f2-764b49f7b4cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya terkena bug dari discord sehingga saya harus jual dulu agar bisa kembali👎,1,1,328.10 - Stable,2026-05-20 11:38:49,"Coba update aplikasi Discord dan sistem operasi perangkat Anda ke versi terbaru, lalu restart perangkat. Jika bug masih terjadi, laporkan detailnya melalui dis.gd/contact agar tim kami bisa membantu lebih lanjut.",2026-05-20 12:09:26,328.10 - Stable
4fd9dd2a-d8d1-40dd-a94c-4a06c45233a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,4,0,328.10 - Stable,2026-05-20 10:52:28,,,328.10 - Stable
30616c66-3baf-4755-948f-c0a3f4f66593,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The latest update makes it impossible to share screens with sound on Android, so when sharing screens, the sound stream is muted. Please fix this.",2,0,329.13 - Stable,2026-05-20 08:22:40,"This is a known Android issue caused by Android System WebView. Try uninstalling WebView updates: Settings - Apps - Android System WebView - three dots - Uninstall updates. If new issues appear, reinstall updates from the Play Store. More info: dis.gd/mobile-voice-help",2026-05-20 08:53:26,329.13 - Stable
ea9c1b5c-8796-4730-aebd-8322e9727f0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang pake Autentikasi 2 langkah pas login di PC, makin ribet lah, padahal biasanya pas login di PC juga biasa"" aja",1,0,329.13 - Stable,2026-05-20 06:10:30,"2 langkah autentikasi membantu menjaga keamanan akun Anda. Untuk kemudahan, gunakan aplikasi autentikator atau simpan kode cadangan. Info lebih lanjut tentang pengaturan dan penggunaan 2FA di dis.gd/contact. Terima kasih atas masukan Anda!",2026-05-20 06:41:39,329.13 - Stable
8e927a4c-ad3a-4ded-9bb7-77e5afe10854,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong dong devloper pisahin server siluman sama manusia , kasian si ojan sama milo tertipu , kalo bisa proses pendaftaraan di perketat fitur pengenal anomali , jujur kena mental aku min 🙏 kalo bisa ban permanen dari dunia discord sampai rl nya min 🙏id anomali : ciwapeekaboo",1,0,,2026-05-20 02:31:20,,,
5eecf59c-7a1e-4692-bf48-c9764c203b85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kualitas suaranya kurang bagus kurang stabil ,suara sering bug ,error , menghilang,mengecil,nortofikasi error ,biaya sangat mahal",3,1,328.10 - Stable,2026-05-19 21:14:15,,,328.10 - Stable
ae4537c4-4541-4bda-9c35-3b2dcc167b1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek, gak bisa nobar",1,0,328.10 - Stable,2026-05-19 18:38:03,"Terima kasih atas ulasannya! Untuk masalah nobar di Discord, pastikan aplikasi dan sistem operasi sudah diperbarui. Coba restart perangkat dan reinstall aplikasi. Jika masih bermasalah, silakan hubungi kami di dis.gd/contact untuk bantuan lebih lanjut.",2026-05-19 19:09:31,328.10 - Stable
bd8c968a-bc42-4b09-8194-fa9db45036bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suara suka hilang,1,0,,2026-05-19 15:25:49,"Coba restart perangkat, pastikan aplikasi Discord dan sistem Android sudah diperbarui, serta cek pengaturan suara di User Settings - Voice. Jika suara tetap hilang, lihat panduan di dis.gd/mobile-voice-help. Jika masih bermasalah, hubungi kami di dis.gd/contact.",2026-05-19 15:53:30,
68773355-d283-42ad-90ac-a81ed50a2858,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Min banyakin Quest orbs 😄,5,0,328.10 - Stable,2026-05-19 14:38:05,,,328.10 - Stable
fd5d2b7e-367c-4414-aca7-fddce5bc049c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak bisa di loginin padahal dan bener semua, gak tau kenapa, udah verifikasi beberapa kali, bahkan sampe berjam jak cuman buat verifikasi, dan gatau kenapa berulang kali udah di coba masih engga bisa, capee",2,0,,2026-05-19 13:22:14,"Pastikan perangkat Anda menjalankan Android 7+ dan aplikasi Discord diunduh dari Google Play Store. Coba restart perangkat, update OS, dan reinstall aplikasi. Jika masih tidak bisa login, cek detail login Anda. Panduan lengkap: https://support.discord.com/hc/id/articles/360057027354",2026-05-19 13:19:27,
2704be4b-24da-44c6-a58e-358f4e2eb60e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"penuh bug, gk bisa masuk server",1,0,328.10 - Stable,2026-05-19 13:21:45,"Coba update aplikasi dan sistem Android, hapus cache Discord, lalu restart perangkat. Jika masih tidak bisa masuk server, bisa jadi akses terbatas. Untuk bantuan lebih lanjut, kunjungi dis.gd/contact. Terima kasih atas masukannya!",2026-05-19 13:49:36,328.10 - Stable
7ceaab5e-ea9a-499b-8325-dace2958cce3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap sekarang udah bisa buat akun baru aja kalo gak bisa,5,1,328.10 - Stable,2026-05-19 13:14:42,,,328.10 - Stable
2aef9eda-acb1-466f-be33-261b6eb5fbd5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"min,kenapa saya sudah habiskan 5 akun google dan 1 no telepon tetap gak bisa lagi ke discord,sudah hampir 2 bulan login tetep tidak bisa min,",1,0,328.10 - Stable,2026-05-19 12:38:04,"Coba hapus cache/data aplikasi, pastikan aplikasi & OS sudah terbaru, dan gunakan koneksi internet stabil. Jika masih tidak bisa login, silakan hubungi kami di dis.gd/contact agar tim kami bisa bantu lebih lanjut.",2026-05-19 13:07:37,328.10 - Stable
620300a8-121e-42f8-a037-8f37ebaaef85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,328.10 - Stable,2026-05-19 12:26:55,,,328.10 - Stable
121e2690-01fa-442d-94be-7fd85cb5004a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di fix kendala login ganti perangkat, device yg lama rusak mati total, mau login di perangkat baru gabisa pake verif 2 langkah ini itulah ribet, padahal email punya kita dll, tapi forgot password masuk ke email tetep langkahnya harus verif, gada solusi ini masa harus bikin akun baru, sedangkan diakun lama udah punya grup banyak dan status sebagai pemilik komunitas, buat edit sistem bot dll jadi gabisa, coba developernya kasih solusi, saya yakin bukan cuma saya yg mengalami kondisi ini!",1,9,327.12 - Stable,2026-05-19 12:18:18,"Jika perangkat lama rusak dan tidak bisa akses verifikasi 2 langkah, coba gunakan kode cadangan (backup code) yang pernah disimpan saat mengaktifkan MFA. Jika tidak punya kode cadangan, Discord tidak bisa menghapus MFA. Info lengkap: dis.gd/contact",2026-05-19 12:47:30,327.12 - Stable
3ba16afb-5c78-4c97-bb38-ab9f4bee3c06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,walaupun kadang eror tapi gapapa,5,0,328.10 - Stable,2026-05-19 11:26:08,,,328.10 - Stable
f9efa2d2-f10a-490a-86bc-839b71ed6fd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bugnya benerin, orang login gak bisa",1,0,328.10 - Stable,2026-05-19 11:18:07,"Coba restart perangkat, update aplikasi Discord ke versi terbaru, dan pastikan koneksi internet stabil. Jika masih tidak bisa login, kunjungi dis.gd/contact untuk bantuan lebih lanjut. Terima kasih atas laporannya!",2026-05-19 11:47:28,328.10 - Stable
74fab81a-b7dd-4415-bf88-1708aa87d50b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolllollll Bikin akun, email ny ga ke kirim2",1,0,328.10 - Stable,2026-05-19 10:53:10,"Untuk verifikasi email, coba tap banner ""Verify"" di bagian atas menu Akun di aplikasi Discord untuk kirim ulang email. Pastikan email dari notifications@discord.com tidak masuk ke spam. Jika masih belum terkirim, kunjungi dis.gd/contact untuk bantuan.",2026-05-19 11:23:30,328.10 - Stable
446890e0-ac66-4749-8ca7-c74ad4714dbd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sih tapi kurang peraturannya di discort ada harus nonton iklan dulu lah,5,2,329.13 - Stable,2026-05-19 09:55:20,,,329.13 - Stable
9ae75183-1fb6-4486-8854-2f329ed76c1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi ini sangat membantu,5,0,329.13 - Stable,2026-05-19 08:02:11,,,329.13 - Stable
36fdc1a2-06bc-4368-90b0-f0050d918c20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gak bisa login, knp dah",1,0,328.10 - Stable,2026-05-19 06:49:55,"Coba pastikan perangkat dan aplikasi Discord sudah versi terbaru, lalu restart HP kamu. Jika masih tidak bisa login, gunakan fitur ""Lupa Password"" di halaman login. Info lebih lanjut: https://support.discord.com/hc/articles/360057027354",2026-05-19 07:19:30,328.10 - Stable
7c8063a5-32a8-484e-9cca-843154219dae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan buat komunikasi,5,0,328.10 - Stable,2026-05-19 06:16:32,,,328.10 - Stable
126ff9b8-f71a-40bd-8e4f-213556c8035d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini sangat membantu saya dalam membuat konten youtube,5,0,328.10 - Stable,2026-05-19 03:46:22,,,328.10 - Stable
7026a73a-f663-402d-8e26-beb65dc262fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak bisa mendapatkan kode verifikasi,1,0,328.10 - Stable,2026-05-19 02:10:03,"Untuk kode verifikasi, pastikan nomor HP yang digunakan belum terdaftar di akun Discord lain dan bukan nomor VOIP/landline. Coba ulangi proses verifikasi dan tunggu SMS. Jika masih gagal, kunjungi dis.gd/contact untuk bantuan lebih lanjut.",2026-05-19 02:41:30,328.10 - Stable
d89a1310-4015-4d54-8103-b87a247eed3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pemula hadir semoga menjadi solusi untuk kaum yang mau belajar,4,0,328.10 - Stable,2026-05-18 18:18:27,,,328.10 - Stable
9fb610c4-c87f-4b6f-a6db-8e09c273a38e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk jelek,1,0,328.10 - Stable,2026-05-18 14:40:29,"Terima kasih atas ulasan Anda. Jika Anda mengalami masalah dengan aplikasi, silakan kunjungi dis.gd/contact untuk bantuan lebih lanjut. Kami ingin memastikan pengalaman Anda lebih baik di masa mendatang.",2026-05-18 15:37:27,328.10 - Stable
